Date,Open,High,Low,Close,Adj Close,Volume
2006-06-05,790.0,790.0,675.0,770.0499877929688,679.607666015625,8363057
2006-06-12,770.0,789.5,668.0999755859375,727.5,642.0552368164062,8602901
2006-06-19,764.7999877929688,787.8499755859375,716.25,773.0999755859375,682.2994995117188,5116026
2006-06-26,775.0,802.0,705.5499877929688,796.7000122070312,703.1276245117188,5785181
2006-07-03,802.0,817.9000244140625,714.9500122070312,781.0999755859375,689.3599243164062,5470712
2006-07-10,779.0,831.2000122070312,766.0,795.0,701.62744140625,6188599
2006-07-17,790.0,795.0,705.0,711.25,627.7138671875,5259598
2006-07-24,701.0999755859375,795.0,691.0,768.8499755859375,678.5487060546875,6436918
2006-07-31,784.4500122070312,801.8499755859375,770.0,783.6500244140625,691.6104125976562,4555627
2006-08-07,780.0,812.0,759.9000244140625,796.0999755859375,702.5982055664062,4016451
2006-08-14,800.0,845.0,797.4000244140625,840.6500244140625,741.9158935546875,4326993
2006-08-21,840.6500244140625,869.0,817.1500244140625,833.4000244140625,735.517333984375,3863600
2006-08-28,837.9000244140625,878.0,828.5499877929688,874.8499755859375,775.3426513671875,5492508
2006-09-04,880.0,951.25,811.0,940.7999877929688,833.791259765625,5966463
2006-09-11,948.0,966.7999877929688,902.5,949.75,841.723388671875,7795663
2006-09-18,954.4500122070312,955.7000122070312,908.0999755859375,936.9000244140625,830.3349609375,4239184
2006-09-25,935.0,987.7999877929688,920.0,981.2999877929688,869.6847534179688,5215365
2006-10-02,981.2999877929688,990.7000122070312,940.0999755859375,943.0,835.740966796875,3660458
2006-10-09,940.0,968.0,911.25,958.2000122070312,849.2120971679688,2689400
2006-10-16,960.25,967.9000244140625,933.0,937.4000244140625,830.778076171875,2969753
2006-10-23,945.0,968.7999877929688,936.5999755859375,966.5999755859375,856.65673828125,2313727
2006-10-30,963.0,988.9000244140625,952.7000122070312,974.75,863.8796997070312,4052935
2006-11-06,975.0,977.0,897.6500244140625,907.3499755859375,804.1460571289062,6048559
2006-11-13,910.0,920.9000244140625,882.0999755859375,889.1500244140625,788.0160522460938,3696549
2006-11-20,887.0,916.9000244140625,865.0999755859375,911.9500122070312,808.2227172851562,2505197
2006-11-27,912.2000122070312,956.5,876.0,951.9500122070312,843.673095703125,3252538
2006-12-04,954.0,973.75,930.0999755859375,932.5499877929688,826.4795532226562,1690540
2006-12-11,935.9500122070312,939.9000244140625,860.0,905.9000244140625,802.86083984375,2842240
2006-12-18,913.0,965.0,880.0999755859375,925.5499877929688,820.27587890625,3796755
2006-12-25,925.5499877929688,939.75,920.0,929.2000122070312,823.5106201171875,1584151
2007-01-01,929.2000122070312,984.9000244140625,929.2000122070312,934.9500122070312,828.6066284179688,2803960
2007-01-08,934.9000244140625,939.5499877929688,872.2000122070312,922.3499755859375,817.4398193359375,3407631
2007-01-15,922.0,930.0,902.0,912.2999877929688,808.5328979492188,3050564
2007-01-22,915.0,956.0,893.6500244140625,948.0499877929688,840.216552734375,5563518
2007-01-29,949.7999877929688,954.0,920.0,944.5999755859375,837.1589965820312,2101643
2007-02-05,945.0,972.8499755859375,935.1500244140625,941.7000122070312,834.5889892578125,2436138
2007-02-12,938.2000122070312,948.5999755859375,841.0999755859375,892.25,790.763427734375,2659858
2007-02-19,900.0,923.0,850.0,863.5,765.2835083007812,3350239
2007-02-26,870.0,900.0,825.0,833.0999755859375,738.3413696289062,4276346
2007-03-05,825.0,825.0,755.0499877929688,787.2000122070312,697.662109375,4891758
2007-03-12,789.7999877929688,815.0,768.0,780.0999755859375,691.3695678710938,4184086
2007-03-19,786.0,849.0,762.2000122070312,840.6500244140625,745.0325927734375,7152600
2007-03-26,837.1500244140625,843.9000244140625,775.25,820.2000122070312,726.9085693359375,3823865
2007-04-02,795.0,795.0,741.0,755.9000244140625,669.92236328125,3809066
2007-04-09,754.0,801.0,750.5499877929688,771.9500122070312,684.146728515625,2768797
2007-04-16,777.0999755859375,791.7999877929688,746.0,778.5999755859375,690.0402221679688,2335017
2007-04-23,798.7000122070312,840.0,762.0,795.9000244140625,705.3726196289062,6891566
2007-04-30,798.5,824.5999755859375,783.0,807.4500122070312,715.6087646484375,1013512
2007-05-07,820.0,848.7000122070312,751.25,795.5,705.0179443359375,2928092
2007-05-14,820.0,825.0,791.0,810.0999755859375,717.9573974609375,1456288
2007-05-21,810.0999755859375,844.0,795.0,810.2999877929688,718.1346435546875,1851769
2007-05-28,819.4000244140625,833.0,802.0,811.25,718.9766845703125,2184607
2007-06-04,876.0,876.0,731.0,737.5499877929688,653.659423828125,2530321
2007-06-11,740.0999755859375,748.7999877929688,715.0499877929688,740.0999755859375,655.9193725585938,3149409
2007-06-18,741.0,772.4000244140625,735.5,761.3499755859375,674.752197265625,1447492
2007-06-25,769.0,769.0,738.9500122070312,744.1500244140625,659.5087890625,2153114
2007-07-02,745.0,810.0999755859375,745.0,797.0,706.347412109375,3070298
2007-07-09,802.0,839.0,786.1500244140625,831.2999877929688,736.7461547851562,2209213
2007-07-16,833.0,845.0,808.2000122070312,826.9000244140625,732.8464965820312,2207923
2007-07-23,821.0,857.3499755859375,808.0,830.25,735.8155517578125,5631893
2007-07-30,860.0,860.0,806.0999755859375,850.6500244140625,753.895263671875,3477415
2007-08-06,845.0,869.0,795.5,809.5499877929688,717.469970703125,3351166
2007-08-13,815.0,843.0,715.0,778.6500244140625,690.0845947265625,2275094
2007-08-20,800.0,815.9000244140625,749.0,790.0499877929688,700.1878662109375,3078189
2007-08-27,804.0,872.9000244140625,802.25,867.7000122070312,773.541259765625,3732411
2007-09-03,876.7000122070312,901.0,839.7000122070312,873.2999877929688,778.5335083007812,3671360
2007-09-10,837.0,904.7999877929688,803.5499877929688,866.75,772.6943359375,2584301
2007-09-17,865.0,935.2999877929688,863.2000122070312,931.4000244140625,830.3287963867188,4486843
2007-09-24,931.4000244140625,1028.0,931.4000244140625,998.75,890.3703002929688,8539398
2007-10-01,1008.7999877929688,1053.699951171875,960.25,1034.8499755859375,922.5527954101562,5622900
2007-10-08,1051.0,1135.0,1001.0499877929688,1096.75,977.735595703125,6817236
2007-10-15,1095.0,1224.0,1048.0,1076.5999755859375,959.7721557617188,5648737
2007-10-22,1059.9000244140625,1199.0,1025.0,1182.199951171875,1053.913330078125,4276650
2007-10-29,1194.4000244140625,1248.0,969.0,1021.2000122070312,910.3842163085938,7041911
2007-11-05,1026.1500244140625,1036.5,960.0,990.0499877929688,882.614501953125,2558083
2007-11-12,972.0,1065.5,957.0499877929688,1046.949951171875,933.3399047851562,1951604
2007-11-19,1051.0,1065.4000244140625,939.0,947.4500122070312,844.6370849609375,1696955
2007-11-26,950.0999755859375,1022.7999877929688,931.0,1014.1500244140625,904.0992431640625,2690652
2007-12-03,1030.0,1064.800048828125,973.4500122070312,1041.449951171875,928.4366455078125,1738680
2007-12-10,1059.9000244140625,1098.0,1021.0999755859375,1042.3499755859375,929.2389526367188,2865318
2007-12-17,1042.0,1044.0,980.0,993.5999755859375,885.7791137695312,1181556
2007-12-24,1000.0,1014.7999877929688,978.5,986.5999755859375,879.538818359375,2646017
2007-12-31,1000.0,1009.9500122070312,959.0,964.1500244140625,859.52490234375,2260518
2008-01-07,952.0,1055.0,888.0,899.7000122070312,802.0687866210938,3297264
2008-01-14,899.7000122070312,909.0,827.0,842.0,750.630126953125,3305722
2008-01-21,824.0,859.0,700.0,833.7000122070312,743.2308959960938,3950239
2008-01-28,775.0499877929688,918.0,775.0499877929688,905.75,807.4623413085938,2225881
2008-02-04,920.0,923.9000244140625,780.0999755859375,805.75,718.3137817382812,2608351
2008-02-11,805.75,850.0,775.0,812.4500122070312,724.2867431640625,2079519
2008-02-18,830.0,830.0,750.0999755859375,766.3499755859375,683.189208984375,2587586
2008-02-25,775.0,875.0,768.25,868.2000122070312,773.9869995117188,3867698
2008-03-03,859.7000122070312,944.5,847.5,927.8499755859375,827.1640625,6274642
2008-03-10,919.0,938.0,805.0,832.7000122070312,742.3392944335938,4624930
2008-03-17,810.0,836.25,800.0,822.4500122070312,733.20166015625,1457233
2008-03-24,863.5499877929688,863.9500122070312,790.0,837.7999877929688,746.8858032226562,3028777
2008-03-31,840.0,855.0,761.1500244140625,764.5999755859375,681.629150390625,2619757
2008-04-07,768.0,769.9000244140625,725.0999755859375,739.1500244140625,658.9409790039062,3240781
2008-04-14,739.1500244140625,766.5,727.5999755859375,760.5,677.9740600585938,917284
2008-04-21,750.0,783.5,725.0,737.9500122070312,657.8712158203125,4254542
2008-04-28,737.9500122070312,791.9000244140625,720.0,787.9000244140625,702.4006958007812,4595510
2008-05-05,793.0,809.9000244140625,757.5499877929688,764.9000244140625,681.8966674804688,4499862
2008-05-12,764.9000244140625,831.9500122070312,763.0,821.0999755859375,731.998046875,3543652
2008-05-19,821.0999755859375,835.0,784.2000122070312,789.5999755859375,703.9163208007812,2895908
2008-05-26,780.0,794.9000244140625,751.25,763.0499877929688,680.2472534179688,2112124
2008-06-02,765.5,802.0,731.0,750.0,668.6134643554688,3485656
2008-06-09,751.0,763.0,702.0,722.1500244140625,643.7857666015625,2061664
2008-06-16,733.0,764.7999877929688,711.0,728.3499755859375,649.3126831054688,2417437
2008-06-23,727.0,727.0,636.0,642.75,573.0017700195312,3537366
2008-06-30,654.7999877929688,654.7999877929688,535.0,548.7999877929688,489.2467956542969,2787492
2008-07-07,555.0,606.9000244140625,540.5,564.75,503.4659423828125,2993037
2008-07-14,574.7000122070312,623.0,520.5,619.25,552.0518798828125,2855645
2008-07-21,625.1500244140625,660.0,585.0,614.4000244140625,547.7280883789062,6887206
2008-07-28,615.0,624.0,553.0,562.1500244140625,501.14813232421875,4802237
2008-08-04,562.1500244140625,684.0499877929688,556.2999877929688,679.1500244140625,605.4517822265625,6430175
2008-08-11,690.9000244140625,725.7000122070312,643.4000244140625,650.5,579.9108276367188,5445301
2008-08-18,651.0,655.0,601.9500122070312,631.5,567.208984375,4731757
2008-08-25,620.0,661.2999877929688,609.7000122070312,649.5999755859375,583.4661865234375,4071333
2008-09-01,649.5999755859375,693.5,618.5,680.25,610.995849609375,3724896
2008-09-08,685.5499877929688,719.9500122070312,675.0,703.3499755859375,631.7440795898438,4687568
2008-09-15,655.6500244140625,749.9500122070312,655.6500244140625,741.0499877929688,665.60595703125,5342795
2008-09-22,766.0,766.0,671.25,684.0499877929688,614.4089965820312,3588859
2008-09-29,645.0499877929688,715.0,636.2999877929688,682.8499755859375,613.3310546875,2614613
2008-10-06,665.0,698.0,619.0999755859375,679.7000122070312,610.5018920898438,4902685
2008-10-13,676.0,749.0,632.2999877929688,640.5,575.2926025390625,4523145
2008-10-20,637.0,690.0,512.0,538.25,483.4525146484375,4626407
2008-10-27,525.5,584.0,475.0,563.2000122070312,505.8623352050781,2823002
2008-11-03,565.5,639.0,565.5,599.4500122070312,538.4220581054688,4298671
2008-11-10,600.0,608.0,530.0499877929688,536.1500244140625,481.5662536621094,3659534
2008-11-17,533.0,568.7999877929688,480.1499938964844,509.95001220703125,458.0335998535156,2821981
2008-11-24,515.0499877929688,574.0,495.1499938964844,533.5499877929688,479.23089599609375,3376230
2008-12-01,540.5,544.9000244140625,433.0,490.6499938964844,440.69842529296875,7216593
2008-12-08,500.0,528.0,475.70001220703125,507.04998779296875,455.4288024902344,6021939
2008-12-15,515.0,568.9000244140625,478.0,549.4000244140625,493.46722412109375,6756611
2008-12-22,555.0,558.9500122070312,495.70001220703125,510.20001220703125,458.2581787109375,4755488
2008-12-29,519.2000122070312,559.0,484.0,544.4000244140625,488.976318359375,7166035
2009-01-05,578.9000244140625,596.0,543.5499877929688,585.8499755859375,526.2064208984375,4826924
2009-01-12,580.0999755859375,604.0,542.3499755859375,589.6500244140625,529.6196899414062,6928442
2009-01-19,585.0999755859375,585.0999755859375,502.29998779296875,515.2000122070312,462.7490539550781,4069864
2009-01-26,515.2000122070312,578.9000244140625,511.25,568.2999877929688,510.4431457519531,6068536
2009-02-02,561.0,606.7999877929688,555.0,577.7000122070312,518.8861694335938,5929195
2009-02-09,597.5,637.4000244140625,574.0999755859375,628.7999877929688,564.7837524414062,4629194
2009-02-16,625.0,641.0,593.0,629.5,565.4126586914062,5397908
2009-02-23,629.5,709.4000244140625,614.0,677.2999877929688,608.34619140625,7735239
2009-03-02,698.7000122070312,699.7999877929688,643.2999877929688,649.6500244140625,583.5110473632812,7333421
2009-03-09,674.7999877929688,719.5,640.4000244140625,713.1500244140625,640.5464477539062,4633947
2009-03-16,712.8499755859375,744.0,688.3499755859375,710.9500122070312,638.5706176757812,7417252
2009-03-23,719.0,799.0,717.0999755859375,768.5,690.2613525390625,7998424
2009-03-30,760.0,831.4000244140625,732.3499755859375,794.5499877929688,713.6593017578125,5850964
2009-04-06,797.6500244140625,829.5,770.0499877929688,809.0999755859375,726.7279663085938,3294481
2009-04-13,815.25,873.7999877929688,807.0,836.2000122070312,751.0690307617188,4243037
2009-04-20,837.8499755859375,854.0,741.0,803.0,721.2490234375,8982865
2009-04-27,779.5,822.0,773.5999755859375,814.0,731.1292724609375,6035425
2009-05-04,821.3499755859375,859.0,797.0,828.2999877929688,743.9734497070312,6592028
2009-05-11,836.0,875.5,795.0,848.2000122070312,761.8472900390625,4688547
2009-05-18,924.0,1064.0,918.0,961.9500122070312,864.016845703125,6639862
2009-05-25,962.5,1037.449951171875,946.2000122070312,1027.0999755859375,922.5340576171875,5180918
2009-06-01,1025.0,1112.800048828125,1020.5,1087.0999755859375,976.4255981445312,4536906
2009-06-08,1075.050048828125,1119.0,1005.1500244140625,1085.0999755859375,974.6293334960938,3318771
2009-06-15,1046.3499755859375,1093.9000244140625,1025.1500244140625,1049.9000244140625,943.0130615234375,2532580
2009-06-22,1060.0,1074.75,1009.9000244140625,1059.25,951.4110717773438,2848040
2009-06-29,1059.0999755859375,1086.0,1029.0,1058.75,950.9619140625,1957113
2009-07-06,1058.75,1124.0,991.5,1103.5999755859375,991.2459716796875,3516383
2009-07-13,1090.0,1193.6500244140625,1040.4000244140625,1181.449951171875,1061.170166015625,3451432
2009-07-20,1188.0,1399.9000244140625,1180.0,1378.25,1237.9345703125,5357915
2009-07-27,1388.0,1448.6500244140625,1345.0,1414.449951171875,1270.4490966796875,3854320
2009-08-03,1411.0,1515.9000244140625,1282.0,1293.4000244140625,1161.7230224609375,5984023
2009-08-10,1319.8499755859375,1385.9000244140625,1220.0,1349.25,1211.886962890625,7292693
2009-08-17,1325.0,1390.0,1265.550048828125,1388.199951171875,1246.8714599609375,4392856
2009-08-24,1402.050048828125,1448.0,1383.5999755859375,1421.4000244140625,1280.2044677734375,4055006
2009-08-31,1411.1500244140625,1569.9000244140625,1393.300048828125,1546.5999755859375,1392.96728515625,6399964
2009-09-07,1560.0,1584.75,1446.3499755859375,1468.5999755859375,1322.7156982421875,3116716
2009-09-14,1459.800048828125,1650.0,1454.5999755859375,1639.300048828125,1476.4591064453125,4572896
2009-09-21,1639.300048828125,1688.0,1612.0,1637.9000244140625,1475.1981201171875,2325762
2009-09-28,1637.9000244140625,1737.300048828125,1621.0,1655.949951171875,1491.455078125,2186650
2009-10-05,1647.0,1647.0,1471.3499755859375,1480.300048828125,1333.2537841796875,6457347
2009-10-12,1489.0,1553.9000244140625,1481.0,1515.1500244140625,1364.6417236328125,3470111
2009-10-19,1515.1500244140625,1567.800048828125,1462.199951171875,1518.800048828125,1367.9290771484375,3218828
2009-10-26,1522.0,1550.0,1368.0,1403.300048828125,1263.9022216796875,4708546
2009-11-02,1403.300048828125,1519.0,1396.0,1471.25,1325.1025390625,3238836
2009-11-09,1473.0,1501.0,1390.0,1478.3499755859375,1331.4969482421875,5115479
2009-11-16,1425.0,1575.800048828125,1425.0,1542.800048828125,1389.544921875,5018322
2009-11-23,1557.699951171875,1639.0,1458.800048828125,1567.199951171875,1411.5211181640625,3655341
2009-11-30,1692.300048828125,1692.300048828125,1548.0,1591.949951171875,1433.8126220703125,3570655
2009-12-07,1590.0,1635.5999755859375,1550.0,1591.75,1433.63232421875,3436345
2009-12-14,1595.0,1625.0,1534.0999755859375,1548.800048828125,1394.9488525390625,2528265
2009-12-21,1553.0,1574.0,1514.75,1565.949951171875,1410.395263671875,1532594
2009-12-28,1565.949951171875,1577.0,1541.5,1560.0999755859375,1405.1263427734375,1532105
2010-01-04,1565.0,1586.699951171875,1421.0999755859375,1433.1500244140625,1290.787109375,5708585
2010-01-11,1442.0,1462.25,1408.1500244140625,1413.449951171875,1273.043701171875,3063284
